Timestamp,PlaybackTime,VideoFrame,HeadYaw,HeadPitch,HeadRoll,GazeYaw,GazePitch,GazeRelativeH,GazeRelativeV,EyeHeadOffset,AbsoluteGazeYaw,AbsoluteGazePitch,LeftOpenness,RightOpenness,BlinkL,BlinkR,FaceIsValid,SmileL,SmileR,BrowDownL,BrowDownR,JawOpen,EyeClosedL,EyeClosedR,FaceActivity
8.4362,8.133,244,23.7748,-3.0908,5.3243,27.4037,-8.4015,3.6290,-5.3107,6.4322,27.4037,-8.4015,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.4495,8.133,244,23.9381,-3.4151,5.5302,27.9274,-8.1912,3.9893,-4.7761,6.2230,27.9274,-8.1912,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.4629,8.133,244,24.1177,-3.7586,5.7480,27.9274,-8.1912,3.8096,-4.4326,5.8448,27.9274,-8.1912,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.4788,8.167,245,24.2935,-4.0990,5.9159,27.7545,-7.5294,3.4610,-3.4304,4.8730,27.7545,-7.5294,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.4922,8.167,245,24.4704,-4.4088,6.0335,27.7545,-7.5294,3.2841,-3.1206,4.5303,27.7545,-7.5294,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5063,8.200,246,24.6294,-4.7011,6.0991,27.7545,-7.5294,3.1251,-2.8283,4.2149,27.7545,-7.5294,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5193,8.200,246,24.7981,-4.9618,6.1190,28.1677,-6.9692,3.3697,-2.0075,3.9223,28.1677,-6.9692,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5339,8.233,247,24.9619,-5.2370,6.1422,28.1677,-6.9692,3.2058,-1.7322,3.6439,28.1677,-6.9692,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5476,8.233,247,25.1212,-5.5181,6.1553,28.6241,-7.6904,3.5029,-2.1723,4.1218,28.6241,-7.6904,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5608,8.233,247,25.2787,-5.8246,6.1611,28.6241,-7.6904,3.3454,-1.8658,3.8306,28.6241,-7.6904,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5763,8.267,248,25.4389,-6.1390,6.1532,28.6241,-7.6904,3.1852,-1.5514,3.5430,28.6241,-7.6904,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.5892,8.267,248,25.5979,-6.4577,6.1558,28.1972,-7.2300,2.5993,-0.7723,2.7117,28.1972,-7.2300,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6024,8.300,249,25.7650,-6.7600,6.1279,28.1972,-7.2300,2.4323,-0.4699,2.4773,28.1972,-7.2300,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6171,8.300,249,25.9437,-7.0667,6.1123,28.5955,-7.1801,2.6518,-0.1133,2.6542,28.5955,-7.1801,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6304,8.300,249,26.1291,-7.3712,6.1078,28.5955,-7.1801,2.4664,0.1911,2.4738,28.5955,-7.1801,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6454,8.333,250,26.3198,-7.6713,6.1195,28.9944,-6.8590,2.6746,0.8124,2.7952,28.9944,-6.8590,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6589,8.333,250,26.5021,-7.9695,6.1234,28.9944,-6.8590,2.4923,1.1105,2.7285,28.9944,-6.8590,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6732,8.367,251,26.7101,-8.2758,6.1012,28.9944,-6.8590,2.2843,1.4168,2.6881,28.9944,-6.8590,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.6866,8.367,251,26.9371,-8.5609,6.0654,29.4700,-6.1536,2.5329,2.4072,3.4943,29.4700,-6.1536,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7006,8.400,252,27.2089,-8.8713,6.0179,29.4700,-6.1536,2.2611,2.7176,3.5353,29.4700,-6.1536,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7146,8.400,252,27.5034,-9.1733,6.0019,36.3044,-4.2811,8.8009,4.8921,10.0692,36.3044,-4.2811,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7283,8.400,252,27.8076,-9.4987,6.0194,36.3044,-4.2811,8.4967,5.2176,9.9709,36.3044,-4.2811,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7426,8.433,253,28.0866,-9.8221,6.0422,37.0031,-3.5863,8.9165,6.2358,10.8807,37.0031,-3.5863,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7561,8.433,253,28.3653,-10.1268,6.0354,37.0031,-3.5863,8.6379,6.5405,10.8347,37.0031,-3.5863,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7700,8.467,254,28.6781,-10.3966,5.9667,37.0031,-3.5863,8.3250,6.8103,10.7558,37.0031,-3.5863,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7834,8.467,254,29.0067,-10.6229,5.8668,37.7508,-3.6164,8.7441,7.0064,11.2049,37.7508,-3.6164,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.7968,8.467,254,29.3304,-10.8012,5.8221,37.7508,-3.6164,8.4204,7.1848,11.0691,37.7508,-3.6164,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8113,8.500,255,29.6537,-10.9506,5.8127,37.7508,-3.6164,8.0971,7.3342,10.9249,37.7508,-3.6164,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8246,8.500,255,29.9669,-11.0606,5.8388,37.3445,-4.1744,7.3776,6.8861,10.0920,37.3445,-4.1744,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8402,8.533,256,30.2537,-11.1453,5.8609,37.3445,-4.1744,7.0908,6.9709,9.9435,37.3445,-4.1744,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8525,8.533,256,30.5231,-11.1900,5.8750,37.7683,-4.0984,7.2452,7.0916,10.1383,37.7683,-4.0984,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8668,8.567,257,30.7469,-11.1818,5.9101,37.7683,-4.0984,7.0214,7.0835,9.9737,37.7683,-4.0984,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8811,8.567,257,30.9248,-11.1324,5.9868,38.3546,-3.8688,7.4297,7.2635,10.3904,38.3546,-3.8688,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.8947,8.567,257,31.0680,-11.0511,6.0852,38.3546,-3.8688,7.2865,7.1822,10.2312,38.3546,-3.8688,0.9580,0.9408,0,0,1,0.011,0.001,0.043,0.078,0.007,0.000,0.017,0.0273
8.9098,8.600,258,31.1923,-10.9706,6.1590,38.3546,-3.8688,7.1623,7.1018,10.0863,38.3546,-3.8688,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9224,8.600,258,31.2785,-10.9123,6.2076,38.0216,-3.7997,6.7431,7.1126,9.8009,38.0216,-3.7997,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9371,8.633,259,31.3334,-10.8792,6.2420,38.0216,-3.7997,6.6882,7.0795,9.7392,38.0216,-3.7997,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9507,8.633,259,31.3682,-10.8556,6.2753,38.3919,-3.7816,7.0237,7.0740,9.9686,38.3919,-3.7816,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9630,8.633,259,31.3694,-10.8219,6.3342,38.3919,-3.7816,7.0224,7.0403,9.9439,38.3919,-3.7816,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9786,8.667,260,31.3630,-10.7697,6.4058,38.7267,-1.9386,7.3637,8.8311,11.4984,38.7267,-1.9386,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
8.9922,8.667,260,31.3630,-10.6976,6.4657,38.7267,-1.9386,7.3637,8.7590,11.4431,38.7267,-1.9386,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0062,8.700,261,31.3614,-10.6221,6.5254,38.7267,-1.9386,7.3653,8.6835,11.3865,38.7267,-1.9386,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0194,8.700,261,31.3717,-10.5551,6.5478,38.9445,-0.2605,7.5728,10.2945,12.7799,38.9445,-0.2605,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0341,8.733,262,31.3781,-10.5096,6.5460,38.9445,-0.2605,7.5664,10.2490,12.7394,38.9445,-0.2605,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0477,8.733,262,31.3847,-10.4893,6.5185,38.7253,0.1038,7.3406,10.5931,12.8879,38.7253,0.1038,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0608,8.733,262,31.4029,-10.4964,6.4828,38.7253,0.1038,7.3225,10.6001,12.8834,38.7253,0.1038,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0762,8.767,263,31.4483,-10.5243,6.4493,38.7253,0.1038,7.2771,10.6281,12.8807,38.7253,0.1038,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.0891,8.767,263,31.5014,-10.5701,6.4399,38.7447,0.0040,7.2433,10.5741,12.8170,38.7447,0.0040,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1027,8.800,264,31.5709,-10.6176,6.4609,38.7447,0.0040,7.1738,10.6216,12.8173,38.7447,0.0040,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1168,8.800,264,31.6535,-10.6722,6.5043,38.7055,0.0038,7.0520,10.6760,12.7948,38.7055,0.0038,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1301,8.800,264,31.7286,-10.7160,6.5686,38.7055,0.0038,6.9769,10.7198,12.7903,38.7055,0.0038,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1456,8.833,265,31.7976,-10.7816,6.6549,38.7137,-0.0528,6.9161,10.7288,12.7647,38.7137,-0.0528,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1586,8.833,265,31.8625,-10.8527,6.7334,38.7137,-0.0528,6.8512,10.7999,12.7897,38.7137,-0.0528,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1736,8.867,266,31.9415,-10.9381,6.8074,38.7137,-0.0528,6.7721,10.8853,12.8200,38.7137,-0.0528,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.1865,8.867,266,32.0238,-11.0530,6.8906,38.9682,-0.0723,6.9443,10.9807,12.9923,38.9682,-0.0723,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2007,8.900,267,32.1091,-11.1918,6.9906,38.9682,-0.0723,6.8591,11.1195,13.0649,38.9682,-0.0723,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2146,8.900,267,32.2011,-11.3675,7.1081,39.0367,0.3055,6.8356,11.6730,13.5272,39.0367,0.3055,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2280,8.900,267,32.3012,-11.6275,7.2522,39.0367,0.3055,6.7355,11.9331,13.7027,39.0367,0.3055,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2424,8.933,268,32.4271,-12.0303,7.4096,39.3022,1.5683,6.8751,13.5987,15.2378,39.3022,1.5683,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2561,8.933,268,32.6170,-12.5835,7.6217,39.3022,1.5683,6.6852,14.1518,15.6514,39.3022,1.5683,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2699,8.967,269,32.8214,-13.2496,7.9323,39.3022,1.5683,6.4808,14.8179,16.1732,39.3022,1.5683,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2837,8.967,269,33.0347,-14.0433,8.3208,39.1088,9.2966,6.0741,23.3398,24.1173,39.1088,9.2966,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.2969,8.967,269,33.2733,-14.6848,8.6365,39.1088,9.2966,5.8354,23.9813,24.6811,39.1088,9.2966,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3126,9.000,270,33.4833,-15.2027,8.9020,39.6131,10.7862,6.1298,25.9889,26.7020,39.6131,10.7862,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3252,9.000,270,33.6423,-15.5866,9.1122,39.6131,10.7862,5.9708,26.3728,27.0403,39.6131,10.7862,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3392,9.033,271,33.7830,-15.8458,9.2354,39.6131,10.7862,5.8301,26.6321,27.2627,39.6131,10.7862,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3530,9.033,271,33.8872,-15.9993,9.2986,39.3938,11.5108,5.5066,27.5101,28.0558,39.3938,11.5108,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3662,9.067,272,33.9862,-16.1229,9.3365,39.3938,11.5108,5.4077,27.6337,28.1578,39.3938,11.5108,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3809,9.067,272,34.0846,-16.2347,9.3209,39.9910,10.9510,5.9063,27.1857,27.8199,39.9910,10.9510,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.3944,9.067,272,34.1622,-16.3919,9.3092,39.9910,10.9510,5.8288,27.3428,27.9572,39.9910,10.9510,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4092,9.100,273,34.2261,-16.5609,9.2661,39.9910,10.9510,5.7649,27.5119,28.1094,39.9910,10.9510,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4225,9.100,273,34.2812,-16.7217,9.1860,39.4792,10.5232,5.1980,27.2449,27.7363,39.4792,10.5232,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4363,9.133,274,34.3246,-16.8673,9.0640,39.4792,10.5232,5.1546,27.3905,27.8713,39.4792,10.5232,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4497,9.133,274,34.3385,-16.9928,8.9207,39.6175,10.7595,5.2791,27.7523,28.2499,39.6175,10.7595,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4629,9.133,274,34.3449,-17.0977,8.7755,39.6175,10.7595,5.2726,27.8571,28.3517,39.6175,10.7595,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4786,9.167,275,34.3383,-17.1736,8.6558,39.6216,10.7050,5.2833,27.8785,28.3748,39.6216,10.7050,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.4922,9.167,275,34.3262,-17.2204,8.5700,39.6216,10.7050,5.2954,27.9254,28.4230,39.6216,10.7050,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5067,9.200,276,34.3071,-17.2430,8.5009,39.6216,10.7050,5.3145,27.9480,28.4488,39.6216,10.7050,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5195,9.200,276,34.2833,-17.2488,8.4639,39.7397,10.0202,5.4564,27.2689,27.8095,39.7397,10.0202,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5344,9.233,277,34.2756,-17.2484,8.4469,39.7397,10.0202,5.4640,27.2686,27.8107,39.7397,10.0202,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5480,9.233,277,34.2763,-17.2340,8.4832,39.5396,10.0417,5.2633,27.2757,27.7789,39.5396,10.0417,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5605,9.233,277,34.2917,-17.2112,8.5576,39.5396,10.0417,5.2479,27.2529,27.7536,39.5396,10.0417,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5761,9.267,278,34.3108,-17.1622,8.6749,39.5396,10.0417,5.2288,27.2039,27.7018,39.5396,10.0417,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.5895,9.267,278,34.3385,-17.0887,8.7878,39.5303,9.9690,5.1918,27.0577,27.5513,39.5303,9.9690,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6025,9.300,279,34.3705,-17.0107,8.8651,39.5303,9.9690,5.1597,26.9798,27.4687,39.5303,9.9690,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6171,9.300,279,34.4131,-16.9284,8.8965,40.6626,10.0242,6.2495,26.9527,27.6677,40.6626,10.0242,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6300,9.300,279,34.4691,-16.8481,8.9073,40.6626,10.0242,6.1935,26.8724,27.5769,40.6626,10.0242,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6454,9.333,280,34.5281,-16.7815,8.9363,44.5608,10.7077,10.0327,27.4892,29.2628,44.5608,10.7077,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6588,9.333,280,34.6025,-16.7028,8.9716,44.5608,10.7077,9.9582,27.4105,29.1634,44.5608,10.7077,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6731,9.367,281,34.6915,-16.6156,9.0137,44.5608,10.7077,9.8693,27.3233,29.0511,44.5608,10.7077,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.6864,9.367,281,34.7743,-16.5162,9.0629,45.1604,11.3183,10.3861,27.8345,29.7091,45.1604,11.3183,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7004,9.400,282,34.8680,-16.4026,9.0937,45.1604,11.3183,10.2925,27.7208,29.5699,45.1604,11.3183,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7142,9.400,282,34.9657,-16.3105,9.1168,45.3428,11.1320,10.3771,27.4424,29.3389,45.3428,11.1320,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7281,9.400,282,35.0663,-16.2365,9.1344,45.3428,11.1320,10.2765,27.3685,29.2343,45.3428,11.1320,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7426,9.433,283,35.1461,-16.2173,9.2389,45.3428,11.1320,10.1967,27.3492,29.1882,45.3428,11.1320,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7560,9.433,283,35.2217,-16.2514,9.4404,45.3390,10.8999,10.1173,27.1512,28.9750,45.3390,10.8999,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7695,9.467,284,35.3010,-16.3360,9.7286,45.3390,10.8999,10.0381,27.2359,29.0268,45.3390,10.8999,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7836,9.467,284,35.3909,-16.4800,10.1042,45.5183,11.2668,10.1273,27.7468,29.5372,45.5183,11.2668,0.9786,0.9992,0,0,1,0.000,0.000,0.004,0.012,0.000,0.021,0.000,0.0185
9.7968,9.467,284,35.5340,-16.6303,10.4324,45.5183,11.2668,9.9842,27.8971,29.6299,45.5183,11.2668,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8124,9.500,285,35.7387,-16.7969,10.7033,47.7383,12.1234,11.9995,28.9203,31.3109,47.7383,12.1234,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8251,9.500,285,35.9976,-16.9506,10.8755,47.7383,12.1234,11.7407,29.0740,31.3551,47.7383,12.1234,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8390,9.533,286,36.2825,-17.1002,10.9710,47.7383,12.1234,11.4558,29.2236,31.3888,47.7383,12.1234,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8531,9.533,286,36.6026,-17.2536,11.0001,49.7309,12.9126,13.1283,30.1662,32.8991,49.7309,12.9126,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8665,9.567,287,36.9295,-17.4078,10.9987,49.7309,12.9126,12.8014,30.3204,32.9121,49.7309,12.9126,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8810,9.567,287,37.2525,-17.5829,10.9755,50.3772,13.5172,13.1247,31.1001,33.7561,50.3772,13.5172,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.8945,9.567,287,37.5767,-17.7464,10.9357,50.3772,13.5172,12.8006,31.2636,33.7827,50.3772,13.5172,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9095,9.600,288,37.9119,-17.9228,10.8527,50.3772,13.5172,12.4653,31.4400,33.8210,50.3772,13.5172,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9222,9.600,288,38.2726,-18.0776,10.7203,49.9952,13.5928,11.7226,31.6704,33.7702,49.9952,13.5928,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9358,9.633,289,38.6230,-18.2111,10.6037,49.9952,13.5928,11.3722,31.8039,33.7759,49.9952,13.5928,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9493,9.633,289,38.9571,-18.2947,10.4984,49.8883,13.5301,10.9312,31.8247,33.6497,49.8883,13.5301,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9629,9.633,289,39.2718,-18.3432,10.4267,49.8883,13.5301,10.6165,31.8732,33.5948,49.8883,13.5301,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9784,9.667,290,39.5855,-18.3611,10.3612,50.1647,12.7405,10.5792,31.1016,32.8517,50.1647,12.7405,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
9.9922,9.667,290,39.9100,-18.3799,10.2359,50.1647,12.7405,10.2548,31.1204,32.7664,50.1647,12.7405,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0057,9.700,291,40.2260,-18.4153,10.1080,50.1647,12.7405,9.9388,31.1558,32.7027,50.1647,12.7405,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0198,9.700,291,40.5210,-18.4887,10.0191,50.2523,12.5186,9.7313,31.0074,32.4985,50.2523,12.5186,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0336,9.733,292,40.7945,-18.6041,9.9924,50.2523,12.5186,9.4577,31.1227,32.5280,50.2523,12.5186,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0476,9.733,292,41.0388,-18.7585,9.9980,50.9802,12.5876,9.9414,31.3460,32.8847,50.9802,12.5876,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0607,9.733,292,41.2635,-18.9270,10.0444,50.9802,12.5876,9.7167,31.5145,32.9785,50.9802,12.5876,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0761,9.767,293,41.4639,-19.1174,10.0709,50.9802,12.5876,9.5163,31.7049,33.1023,50.9802,12.5876,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.0894,9.767,293,41.6531,-19.3143,10.0634,53.3621,13.3547,11.7090,32.6690,34.7039,53.3621,13.3547,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.1025,9.800,294,41.8390,-19.5075,10.0419,53.3621,13.3547,11.5231,32.8621,34.8239,53.3621,13.3547,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.1166,9.800,294,42.0321,-19.7085,10.0255,53.8290,14.6319,11.7969,34.3404,36.3102,53.8290,14.6319,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
10.1299,9.800,294,42.2049,-19.9243,10.0677,53.8290,14.6319,11.6241,34.5561,36.4588,53.8290,14.6319,0.9999,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0239
