Timestamp,PlaybackTime,VideoFrame,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z,EulerYaw,EulerPitch,EulerRoll,VelYaw,VelPitch,VelRoll
2.5076,2.200,66,0.027251,0.171159,0.052734,0.983454,-0.062330,1.078226,-0.240080,19.8612,2.0372,6.4954,0.1178,-6.4568,-0.7998
2.5201,2.200,66,0.026440,0.170904,0.052636,0.983526,-0.062463,1.078403,-0.240125,19.8255,1.9494,6.4675,-2.8371,-6.9820,-2.2204
2.5348,2.233,67,0.025695,0.170374,0.052483,0.983645,-0.062634,1.078568,-0.240136,19.7583,1.8720,6.4343,-4.5846,-5.2876,-2.2642
2.5485,2.233,67,0.025003,0.169584,0.052437,0.983802,-0.062836,1.078719,-0.240117,19.6615,1.8000,6.4139,-7.0816,-5.2654,-1.4933
2.5615,2.233,67,0.024360,0.168574,0.052490,0.983989,-0.063045,1.078852,-0.240073,19.5397,1.7331,6.4055,-9.3242,-5.1215,-0.6454
2.5767,2.267,68,0.023727,0.167453,0.052635,0.984188,-0.063260,1.078966,-0.240001,19.4053,1.6661,6.4075,-8.8831,-4.4212,0.1361
2.5901,2.267,68,0.023259,0.166203,0.052843,0.984400,-0.063478,1.079066,-0.239909,19.2572,1.6175,6.4199,-11.0263,-3.6252,0.9201
2.6031,2.300,69,0.022855,0.164863,0.052966,0.984628,-0.063727,1.079160,-0.239792,19.0991,1.5783,6.4238,-12.1030,-3.0025,0.2967
2.6172,2.300,69,0.022396,0.163438,0.053002,0.984874,-0.063983,1.079260,-0.239638,18.9305,1.5351,6.4169,-12.0083,-3.0773,-0.4900
2.6304,2.300,69,0.021749,0.161822,0.053022,0.985155,-0.064201,1.079374,-0.239461,18.7386,1.4722,6.4044,-14.5567,-4.7686,-0.9454
2.6461,2.333,70,0.021213,0.160035,0.052830,0.985468,-0.064455,1.079414,-0.239222,18.5274,1.4268,6.3700,-13.4119,-2.8804,-2.1856
2.6597,2.333,70,0.020827,0.158165,0.052600,0.985791,-0.064692,1.079414,-0.239057,18.3077,1.3995,6.3341,-16.2148,-2.0198,-2.6486
2.6740,2.367,71,0.020689,0.156375,0.052257,0.986097,-0.064952,1.079396,-0.238906,18.0989,1.4015,6.2902,-14.6234,0.1446,-3.0754
2.6873,2.367,71,0.020858,0.154555,0.051958,0.986397,-0.065201,1.079343,-0.238771,17.8887,1.4375,6.2568,-15.7953,2.7050,-2.5118
2.7000,2.400,72,0.021103,0.152814,0.051791,0.986671,-0.065447,1.079247,-0.238664,17.6884,1.4792,6.2396,-15.7745,3.2831,-1.3490
2.7148,2.400,72,0.021557,0.151149,0.051834,0.986916,-0.065717,1.079082,-0.238573,17.4988,1.5403,6.2500,-12.7334,4.1018,0.6939
2.7283,2.400,72,0.021951,0.149489,0.052155,0.987143,-0.065978,1.078938,-0.238480,17.3098,1.5898,6.2907,-14.0740,3.6893,3.0344
2.7430,2.433,73,0.022203,0.147768,0.052744,0.987365,-0.066272,1.078831,-0.238364,17.1133,1.6192,6.3592,-13.3085,1.9884,4.6389
2.7568,2.433,73,0.022338,0.145875,0.053741,0.987590,-0.066579,1.078792,-0.238226,16.8968,1.6298,6.4716,-15.6943,0.7698,8.1480
2.7708,2.467,74,0.022318,0.143919,0.054694,0.987825,-0.066928,1.078776,-0.238072,16.6719,1.6245,6.5762,-16.1589,-0.3820,7.5175
2.7842,2.467,74,0.022302,0.141994,0.055722,0.988046,-0.067317,1.078755,-0.237921,16.4507,1.6186,6.6897,-16.4712,-0.4364,8.4516
2.7988,2.500,75,0.022344,0.140116,0.056739,0.988256,-0.067702,1.078691,-0.237800,16.2356,1.6195,6.8029,-14.6892,0.0618,7.7268
2.8127,2.500,75,0.022556,0.138339,0.057785,0.988441,-0.068088,1.078603,-0.237689,16.0335,1.6390,6.9224,-14.5214,1.4001,8.5835
2.8258,2.500,75,0.022744,0.136747,0.058742,0.988601,-0.068448,1.078554,-0.237574,15.8526,1.6563,7.0316,-13.8495,1.3201,8.3649
2.8402,2.533,76,0.022781,0.135494,0.059340,0.988737,-0.068838,1.078557,-0.237421,15.7091,1.6600,7.0981,-9.9642,0.2567,4.6152
2.8536,2.533,76,0.022563,0.134498,0.059769,0.988852,-0.069179,1.078585,-0.237254,15.5931,1.6358,7.1418,-8.6344,-1.8000,3.2533
2.8674,2.567,77,0.022274,0.133695,0.060216,0.988941,-0.069483,1.078639,-0.237138,15.4989,1.6018,7.1868,-6.8287,-2.4625,3.2651
2.8815,2.567,77,0.021852,0.132937,0.060836,0.989014,-0.069731,1.078676,-0.237056,15.4091,1.5500,7.2495,-6.3993,-3.6917,4.4663
2.8951,2.567,77,0.021568,0.132335,0.061169,0.989081,-0.069958,1.078706,-0.237010,15.3379,1.5171,7.2822,-5.2065,-2.4050,2.3869
2.9100,2.600,78,0.021322,0.132053,0.061060,0.989131,-0.070222,1.078727,-0.236937,15.3033,1.4929,7.2654,-2.3263,-1.6248,-1.1235
2.9231,2.600,78,0.021177,0.131940,0.060747,0.989168,-0.070403,1.078734,-0.236943,15.2886,1.4822,7.2274,-1.1193,-0.8231,-2.9107
2.9369,2.633,79,0.021114,0.132032,0.060325,0.989183,-0.070549,1.078718,-0.236984,15.2982,1.4808,7.1786,0.6963,-0.1026,-3.5414
2.9504,2.633,79,0.021131,0.132298,0.059964,0.989169,-0.070616,1.078686,-0.237078,15.3285,1.4863,7.1382,2.2338,0.4119,-2.9790
2.9636,2.633,79,0.021199,0.132781,0.059594,0.989125,-0.070614,1.078656,-0.237225,15.3842,1.4962,7.0978,4.2256,0.7502,-3.0616
2.9799,2.667,80,0.021212,0.133386,0.059252,0.989064,-0.070567,1.078648,-0.237376,15.4536,1.4986,7.0600,4.2756,0.1458,-2.3320
2.9926,2.667,80,0.021180,0.134137,0.058905,0.988984,-0.070551,1.078660,-0.237482,15.5396,1.4951,7.0212,6.7708,-0.2755,-3.0535
3.0066,2.700,81,0.021101,0.135002,0.058622,0.988885,-0.070509,1.078681,-0.237581,15.6385,1.4844,6.9890,7.0473,-0.7616,-2.2917
3.0199,2.700,81,0.020872,0.135919,0.058456,0.988774,-0.070450,1.078707,-0.237657,15.7424,1.4546,6.9678,7.8102,-2.2393,-1.5963
3.0345,2.733,82,0.020521,0.136934,0.058341,0.988648,-0.070381,1.078742,-0.237709,15.8569,1.4096,6.9507,7.8120,-3.0748,-1.1677
3.0483,2.733,82,0.020028,0.137896,0.058381,0.988522,-0.070313,1.078792,-0.237738,15.9645,1.3463,6.9486,7.7995,-4.5857,-0.1495
3.0614,2.733,82,0.019664,0.138901,0.058568,0.988377,-0.070255,1.078858,-0.237744,16.0780,1.2950,6.9653,8.6952,-3.9265,1.2771
3.0764,2.767,83,0.019497,0.139803,0.058920,0.988233,-0.070186,1.078946,-0.237721,16.1815,1.2640,7.0037,6.8918,-2.0639,2.5586
3.0901,2.767,83,0.019620,0.140645,0.059286,0.988089,-0.070117,1.079006,-0.237702,16.2802,1.2661,7.0485,7.2179,0.1508,3.2716
3.1034,2.800,84,0.019903,0.141463,0.059633,0.987945,-0.070065,1.079011,-0.237704,16.3772,1.2866,7.0936,7.2921,1.5398,3.3961
3.1176,2.800,84,0.020437,0.142206,0.059798,0.987818,-0.070046,1.078956,-0.237716,16.4674,1.3391,7.1222,6.3649,3.7058,2.0173
3.1312,2.833,85,0.020936,0.142908,0.059842,0.987703,-0.070053,1.078878,-0.237714,16.5524,1.3897,7.1364,6.2186,3.7043,1.0394
3.1455,2.833,85,0.021365,0.143426,0.059992,0.987610,-0.070083,1.078785,-0.237683,16.6157,1.4321,7.1614,4.4330,2.9693,1.7470
3.1588,2.833,85,0.021667,0.143927,0.060263,0.987514,-0.070124,1.078703,-0.237628,16.6763,1.4581,7.1980,4.5550,1.9499,2.7506
3.1742,2.867,86,0.021909,0.144253,0.060727,0.987433,-0.070163,1.078653,-0.237546,16.7165,1.4754,7.2552,2.6128,1.1262,3.7239
3.1874,2.867,86,0.021999,0.144618,0.061015,0.987360,-0.070222,1.078627,-0.237439,16.7599,1.4780,7.2900,3.2901,0.1992,2.6383
3.2019,2.900,87,0.022108,0.144983,0.061304,0.987286,-0.070253,1.078597,-0.237346,16.8032,1.4829,7.3253,2.9857,0.3362,2.4289
3.2152,2.900,87,0.022314,0.145397,0.061507,0.987208,-0.070314,1.078563,-0.237260,16.8531,1.4997,7.3525,3.7486,1.2608,2.0423
3.2278,2.900,87,0.022642,0.145829,0.061695,0.987125,-0.070427,1.078529,-0.237174,16.9059,1.5304,7.3800,4.1992,2.4416,2.1911
3.2430,2.933,88,0.023057,0.146277,0.061975,0.987031,-0.070576,1.078490,-0.237102,16.9614,1.5692,7.4197,3.6374,2.5477,2.6018
3.2567,2.933,88,0.023484,0.146859,0.062214,0.986920,-0.070729,1.078447,-0.237045,17.0324,1.6091,7.4551,5.1948,2.9159,2.5883
3.2704,2.967,89,0.023845,0.147578,0.062561,0.986782,-0.070887,1.078422,-0.237001,17.1191,1.6385,7.5019,6.3412,2.1529,3.4201
3.2843,2.967,89,0.024098,0.148441,0.063061,0.986614,-0.071037,1.078431,-0.236968,17.2217,1.6520,7.5645,7.3721,0.9686,4.5010
3.2977,3.000,90,0.024368,0.149399,0.063666,0.986424,-0.071169,1.078452,-0.236952,17.3357,1.6647,7.6396,8.4881,0.9451,5.5897
3.3127,3.000,90,0.024542,0.150537,0.064304,0.986206,-0.071275,1.078508,-0.236951,17.4698,1.6645,7.7169,8.9317,-0.0141,5.1507
3.3257,3.000,90,0.024690,0.151804,0.064812,0.985974,-0.071371,1.078589,-0.236962,17.6185,1.6624,7.7794,11.4940,-0.1635,4.8290
3.3400,3.033,91,0.024734,0.153137,0.065286,0.985736,-0.071467,1.078685,-0.236979,17.7739,1.6484,7.8362,10.8777,-0.9775,3.9783
3.3539,3.033,91,0.024718,0.154665,0.065678,0.985472,-0.071576,1.078788,-0.237004,17.9512,1.6275,7.8829,12.7418,-1.5057,3.3573
3.3674,3.067,92,0.024656,0.156211,0.066067,0.985203,-0.071679,1.078890,-0.237036,18.1303,1.6011,7.9285,13.2197,-1.9467,3.3601
3.3815,3.067,92,0.024541,0.157923,0.066272,0.984919,-0.071777,1.078975,-0.237081,18.3279,1.5707,7.9523,14.0711,-2.1628,1.6955
3.3950,3.067,92,0.024406,0.159658,0.066469,0.984630,-0.071860,1.079039,-0.237134,18.5279,1.5378,7.9748,14.7628,-2.4291,1.6617
3.4098,3.100,93,0.024309,0.161488,0.066683,0.984319,-0.071941,1.079110,-0.237195,18.7394,1.5081,8.0000,14.3223,-2.0133,1.7089
3.4231,3.100,93,0.024189,0.163282,0.066898,0.984012,-0.072007,1.079196,-0.237260,18.9466,1.4760,8.0248,15.5688,-2.4085,1.8645
3.4369,3.133,94,0.024076,0.165045,0.067135,0.983704,-0.072033,1.079259,-0.237359,19.1503,1.4444,8.0521,14.7672,-2.2927,1.9777
3.4501,3.133,94,0.024131,0.166744,0.067467,0.983393,-0.072048,1.079314,-0.237472,19.3483,1.4303,8.0933,15.0200,-1.0714,3.1221
3.4637,3.133,94,0.024294,0.168354,0.067761,0.983095,-0.072080,1.079362,-0.237570,19.5368,1.4298,8.1321,13.7850,-0.0385,2.8406
3.4795,3.167,95,0.024517,0.169887,0.067955,0.982812,-0.072137,1.079409,-0.237643,19.7168,1.4384,8.1606,11.4347,0.5472,1.8106
3.4927,3.167,95,0.024779,0.171324,0.067989,0.982554,-0.072208,1.079445,-0.237708,19.8860,1.4553,8.1718,12.8322,1.2852,0.8496
3.5071,3.200,96,0.025064,0.172768,0.067881,0.982301,-0.072302,1.079477,-0.237762,20.0559,1.4775,8.1675,11.7977,1.5407,-0.3032
3.5194,3.200,96,0.025334,0.174022,0.067816,0.982077,-0.072398,1.079494,-0.237795,20.2038,1.4989,8.1674,11.9923,1.7333,-0.0001
3.5337,3.233,97,0.025581,0.175191,0.067746,0.981868,-0.072498,1.079499,-0.237812,20.3416,1.5183,8.1664,9.6514,1.3622,-0.0710
3.5474,3.233,97,0.025868,0.176172,0.067866,0.981677,-0.072592,1.079525,-0.237816,20.4582,1.5400,8.1874,8.5272,1.5854,1.5310
3.5610,3.233,97,0.026024,0.177026,0.067921,0.981515,-0.072665,1.079578,-0.237826,20.5590,1.5493,8.1981,7.3693,0.6808,0.7868
3.5764,3.267,98,0.026221,0.177797,0.067940,0.981369,-0.072757,1.079624,-0.237823,20.6503,1.5647,8.2056,5.9386,0.9987,0.4892
3.5894,3.267,98,0.026500,0.178388,0.068044,0.981247,-0.072891,1.079627,-0.237802,20.7216,1.5890,8.2242,5.5077,1.8812,1.4314
3.6034,3.300,99,0.026762,0.178914,0.068028,0.981145,-0.073037,1.079625,-0.237778,20.7851,1.6144,8.2286,4.5251,1.8048,0.3175
3.6177,3.300,99,0.026979,0.179279,0.068026,0.981073,-0.073200,1.079628,-0.237749,20.8294,1.6357,8.2335,3.0995,1.4952,0.3421
3.6311,3.333,100,0.027116,0.179628,0.067960,0.981010,-0.073365,1.079643,-0.237718,20.8711,1.6496,8.2295,3.1111,1.0334,-0.2974
3.6456,3.333,100,0.027182,0.179910,0.067799,0.980967,-0.073540,1.079667,-0.237680,20.9043,1.6580,8.2132,2.2802,0.5775,-1.1199
3.6591,3.333,100,0.027260,0.180221,0.067604,0.980921,-0.073713,1.079679,-0.237649,20.9408,1.6682,8.1934,2.7193,0.7646,-1.4815
3.6743,3.367,101,0.027396,0.180530,0.067516,0.980867,-0.073827,1.079691,-0.237660,20.9777,1.6828,8.1868,2.4196,0.9538,-0.4307
3.6873,3.367,101,0.027588,0.180843,0.067452,0.980808,-0.073897,1.079714,-0.237707,21.0158,1.7032,8.1842,2.9421,1.5736,-0.2006
3.7002,3.400,102,0.027772,0.181208,0.067355,0.980743,-0.073973,1.079756,-0.237758,21.0597,1.7228,8.1778,3.3917,1.5140,-0.4915
3.7150,3.400,102,0.027858,0.181641,0.067150,0.980674,-0.074087,1.079797,-0.237800,21.1105,1.7332,8.1572,3.4429,0.7084,-1.3975
3.7285,3.400,102,0.027879,0.182142,0.066946,0.980595,-0.074189,1.079823,-0.237844,21.1685,1.7357,8.1355,4.2829,0.1834,-1.5992
3.7434,3.433,103,0.027838,0.182609,0.066828,0.980517,-0.074286,1.079854,-0.237890,21.2223,1.7297,8.1221,3.6126,-0.4055,-0.9022
3.7567,3.433,103,0.027745,0.183065,0.066793,0.980437,-0.074361,1.079912,-0.237936,21.2745,1.7162,8.1169,3.9220,-1.0124,-0.3885
3.7701,3.467,104,0.027635,0.183630,0.066840,0.980331,-0.074431,1.080002,-0.237986,21.3393,1.6982,8.1209,4.8268,-1.3384,0.2937
3.7842,3.467,104,0.027593,0.184263,0.066989,0.980203,-0.074476,1.080088,-0.238052,21.4128,1.6851,8.1378,5.2353,-0.9329,1.2096
3.7986,3.500,105,0.027641,0.184955,0.067067,0.980066,-0.074507,1.080151,-0.238134,21.4938,1.6831,8.1489,5.6238,-0.1426,0.7711
3.8126,3.500,105,0.027790,0.185743,0.067221,0.979902,-0.074526,1.080197,-0.238227,21.5872,1.6899,8.1709,6.6504,0.4873,1.5641
3.8257,3.500,105,0.027893,0.186547,0.067458,0.979731,-0.074531,1.080241,-0.238320,21.6820,1.6898,8.2013,7.2569,-0.0104,2.3251
3.8400,3.533,106,0.028004,0.187284,0.067786,0.979564,-0.074527,1.080298,-0.238404,21.7693,1.6890,8.2420,6.1120,-0.0578,2.8504
3.8531,3.533,106,0.028106,0.188085,0.068025,0.979391,-0.074518,1.080357,-0.238484,21.8639,1.6884,8.2725,7.1743,-0.0400,2.3139
3.8673,3.567,107,0.028192,0.188830,0.068267,0.979228,-0.074502,1.080404,-0.238553,21.9517,1.6865,8.3030,6.2060,-0.1357,2.1561
3.8813,3.567,107,0.028365,0.189578,0.068547,0.979059,-0.074473,1.080427,-0.238624,22.0409,1.6935,8.3396,6.3519,0.4979,2.6092
3.8951,3.567,107,0.028536,0.190301,0.068818,0.978895,-0.074431,1.080451,-0.238685,22.1271,1.7005,8.3753,6.2474,0.5086,2.5832
3.9099,3.600,108,0.028756,0.190977,0.069103,0.978737,-0.074385,1.080479,-0.238741,22.2084,1.7131,8.4135,5.5041,0.8494,2.5880
3.9230,3.600,108,0.028926,0.191647,0.069291,0.978588,-0.074313,1.080469,-0.238774,22.2883,1.7223,8.4397,6.1142,0.7076,2.0041
3.9366,3.633,109,0.029104,0.192265,0.069545,0.978443,-0.074221,1.080431,-0.238796,22.3623,1.7313,8.4734,5.4139,0.6555,2.4656
3.9500,3.633,109,0.029197,0.192803,0.069863,0.978312,-0.074118,1.080396,-0.238799,22.4264,1.7299,8.5123,4.8200,-0.1040,2.9208
3.9636,3.633,109,0.029321,0.193338,0.070167,0.978181,-0.074050,1.080422,-0.238777,22.4904,1.7323,8.5504,4.6811,0.1807,2.7868
3.9796,3.667,110,0.029508,0.193835,0.070482,0.978054,-0.073970,1.080450,-0.238747,22.5506,1.7418,8.5910,3.7653,0.5939,2.5386
3.9923,3.667,110,0.029751,0.194351,0.070641,0.977933,-0.073888,1.080448,-0.238722,22.6133,1.7610,8.6153,4.9342,1.5095,1.9204
4.0070,3.700,111,0.030192,0.194840,0.070679,0.977819,-0.073811,1.080414,-0.238708,22.6746,1.8053,8.6306,4.1849,3.0234,1.0406
4.0201,3.700,111,0.030700,0.195254,0.070623,0.977725,-0.073750,1.080358,-0.238702,22.7276,1.8598,8.6366,4.0204,4.1355,0.4558
4.0345,3.733,112,0.031205,0.195556,0.070576,0.977652,-0.073696,1.080321,-0.238666,22.7675,1.9148,8.6435,2.7730,3.8165,0.4777
4.0486,3.733,112,0.031604,0.195662,0.070545,0.977620,-0.073650,1.080317,-0.238587,22.7836,1.9592,8.6494,1.1442,3.1660,0.4236
4.0613,3.733,112,0.031850,0.195682,0.070572,0.977606,-0.073616,1.080319,-0.238504,22.7883,1.9860,8.6581,0.3729,2.1049,0.6857
4.0764,3.767,113,0.031963,0.195591,0.070613,0.977618,-0.073585,1.080309,-0.238426,22.7789,1.9985,8.6652,-0.6213,0.8271,0.4682
4.0895,3.767,113,0.031963,0.195434,0.070622,0.977648,-0.073557,1.080311,-0.238330,22.7606,1.9996,8.6659,-1.4008,0.0896,0.0511
4.1030,3.800,114,0.032039,0.195334,0.070599,0.977668,-0.073529,1.080326,-0.238229,22.7496,2.0095,8.6649,-0.8114,0.7305,-0.0743
4.1173,3.800,114,0.032031,0.195070,0.070540,0.977725,-0.073503,1.080352,-0.238128,22.7186,2.0123,8.6575,-2.1699,0.1918,-0.5186
4.1304,3.800,114,0.032161,0.194948,0.070451,0.977751,-0.073476,1.080369,-0.238042,22.7055,2.0299,8.6502,-1.0038,1.3515,-0.5567
4.1461,3.833,115,0.032425,0.194862,0.070411,0.977763,-0.073437,1.080367,-0.237972,22.6980,2.0612,8.6515,-0.4773,1.9843,0.0825
4.1593,3.833,115,0.032790,0.194860,0.070368,0.977754,-0.073362,1.080268,-0.237944,22.7012,2.1031,8.6551,0.2402,3.1789,0.2724
4.1740,3.867,116,0.033079,0.194783,0.070406,0.977757,-0.073262,1.080167,-0.237912,22.6950,2.1352,8.6658,-0.4191,2.1941,0.7318
4.1870,3.867,116,0.033417,0.194799,0.070466,0.977738,-0.073173,1.080116,-0.237845,22.7003,2.1716,8.6804,0.4080,2.7859,1.1173
4.1997,3.900,117,0.033729,0.194774,0.070518,0.977728,-0.073077,1.080090,-0.237755,22.7005,2.2055,8.6934,0.0128,2.6723,1.0228
4.2150,3.900,117,0.034105,0.194922,0.070396,0.977695,-0.072980,1.080035,-0.237651,22.7212,2.2491,8.6885,1.3546,2.8561,-0.3185
4.2284,3.900,117,0.034513,0.195117,0.070249,0.977652,-0.072868,1.079938,-0.237554,22.7476,2.2965,8.6819,1.9713,3.5259,-0.4948
4.2428,3.933,118,0.035149,0.195439,0.070106,0.977575,-0.072741,1.079828,-0.237469,22.7910,2.3681,8.6811,3.0128,4.9747,-0.0516
4.2567,3.933,118,0.035908,0.195875,0.069852,0.977479,-0.072598,1.079692,-0.237402,22.8487,2.4550,8.6712,4.1458,6.2415,-0.7139
4.2705,3.967,119,0.036921,0.196404,0.069729,0.977344,-0.072442,1.079536,-0.237339,22.9201,2.5665,8.6821,5.1753,8.0877,0.7912
4.2841,3.967,119,0.038171,0.197096,0.069576,0.977167,-0.072277,1.079342,-0.237272,23.0129,2.7037,8.6959,6.8468,10.1255,1.0152
4.2986,4.000,120,0.039459,0.197899,0.069382,0.976967,-0.072100,1.079120,-0.237232,23.1190,2.8453,8.7065,7.3034,9.7458,0.7317
4.3124,4.000,120,0.040735,0.198876,0.069036,0.976741,-0.071910,1.078890,-0.237241,23.2448,2.9874,8.7004,9.1236,10.3023,-0.4396
4.3258,4.000,120,0.041917,0.200056,0.068734,0.976471,-0.071662,1.078694,-0.237255,23.3938,3.1161,8.6982,11.0902,9.5819,-0.1694
4.3402,4.033,121,0.042903,0.201399,0.068356,0.976179,-0.071422,1.078542,-0.237263,23.5594,3.2233,8.6835,11.5012,7.4462,-1.0168
4.3536,4.033,121,0.043752,0.202915,0.067983,0.975853,-0.071173,1.078387,-0.237280,23.7441,3.3136,8.6669,13.7503,6.7223,-1.2335
4.3672,4.067,122,0.044640,0.204525,0.067724,0.975495,-0.070891,1.078218,-0.237319,23.9405,3.4048,8.6648,14.5001,6.7312,-0.1569
4.3816,4.067,122,0.045634,0.206293,0.067476,0.975094,-0.070593,1.078049,-0.237383,24.1567,3.5061,8.6676,15.0098,7.0331,0.1898
4.3950,4.067,122,0.046670,0.208136,0.067182,0.974673,-0.070247,1.077870,-0.237509,24.3822,3.6126,8.6668,16.7882,7.9266,-0.0572
4.4099,4.100,123,0.047702,0.210152,0.066717,0.974223,-0.069857,1.077710,-0.237661,24.6273,3.7213,8.6478,16.4609,7.3028,-1.2737
4.4230,4.100,123,0.048563,0.212266,0.066283,0.973751,-0.069467,1.077567,-0.237776,24.8823,3.8094,8.6289,19.5254,6.7418,-1.4484
4.4369,4.133,124,0.049247,0.214474,0.065960,0.973255,-0.069056,1.077473,-0.237854,25.1470,3.8743,8.6187,19.0218,4.6628,-0.7298
4.4500,4.133,124,0.049679,0.216822,0.065727,0.972728,-0.068610,1.077387,-0.237915,25.4261,3.9075,8.6130,21.3622,2.5449,-0.4390
4.4636,4.133,124,0.049958,0.219269,0.065703,0.972167,-0.068105,1.077376,-0.237970,25.7160,3.9176,8.6274,21.2034,0.7397,1.0520
4.4795,4.167,125,0.050172,0.222060,0.065753,0.971519,-0.067588,1.077356,-0.238044,26.0461,3.9154,8.6497,20.8026,-0.1374,1.4082
4.4929,4.167,125,0.050505,0.225020,0.065910,0.970810,-0.067017,1.077317,-0.238153,26.3978,3.9221,8.6881,26.1956,0.4963,2.8562
4.5074,4.200,126,0.050963,0.228172,0.066113,0.970036,-0.066432,1.077246,-0.238308,26.7741,3.9395,8.7358,25.8993,1.1957,3.2855
4.5198,4.200,126,0.051592,0.231521,0.066497,0.969182,-0.065850,1.077162,-0.238473,27.1762,3.9688,8.8096,32.6190,2.3813,5.9849
4.5347,4.233,127,0.052460,0.234849,0.066999,0.968300,-0.065253,1.077067,-0.238696,27.5795,4.0211,8.9035,27.0783,3.5110,6.3074
4.5480,4.233,127,0.053535,0.238260,0.067258,0.967390,-0.064664,1.076935,-0.238945,27.9943,4.1018,8.9771,31.1759,6.0646,5.5262
4.5613,4.233,127,0.054696,0.241747,0.067380,0.966451,-0.064078,1.076773,-0.239224,28.4191,4.1946,9.0389,31.9302,6.9750,4.6476
4.5765,4.267,128,0.055882,0.245418,0.067294,0.965463,-0.063521,1.076625,-0.239519,28.8658,4.2940,9.0799,29.2700,6.5154,2.6846
4.5901,4.267,128,0.056829,0.249020,0.067150,0.964495,-0.062927,1.076518,-0.239806,29.3019,4.3690,9.1079,32.1845,5.5308,2.0664
4.6034,4.300,129,0.057532,0.252683,0.067054,0.963507,-0.062364,1.076459,-0.240083,29.7430,4.4149,9.1349,33.1560,3.4511,2.0315
4.6177,4.300,129,0.057973,0.256250,0.066838,0.962553,-0.061812,1.076458,-0.240331,30.1698,4.4362,9.1405,29.8787,1.4931,0.3942
4.6311,4.333,130,0.058220,0.259704,0.066696,0.961622,-0.061246,1.076431,-0.240592,30.5815,4.4350,9.1482,30.6658,-0.0886,0.5710
4.6454,4.333,130,0.058482,0.262973,0.066461,0.960733,-0.060668,1.076379,-0.240858,30.9716,4.4401,9.1452,27.3082,0.3566,-0.2080
4.6591,4.333,130,0.058796,0.266207,0.066251,0.959837,-0.060112,1.076312,-0.241140,31.3585,4.4504,9.1467,28.3013,0.7529,0.1071
4.6744,4.367,131,0.059155,0.269403,0.065988,0.958941,-0.059593,1.076253,-0.241419,31.7416,4.4678,9.1438,24.9077,1.1294,-0.1851
4.6873,4.367,131,0.059596,0.272492,0.065719,0.958059,-0.059104,1.076210,-0.241693,32.1133,4.4953,9.1426,29.0031,2.1443,-0.0935
4.7007,4.400,132,0.060059,0.275434,0.065468,0.957206,-0.058633,1.076156,-0.241963,32.4682,4.5261,9.1438,26.4273,2.2966,0.0890
4.7147,4.400,132,0.060526,0.278230,0.065214,0.956385,-0.058190,1.076102,-0.242216,32.8062,4.5588,9.1443,24.0772,2.3320,0.0351
4.7281,4.400,132,0.061017,0.280851,0.064854,0.955612,-0.057785,1.076032,-0.242450,33.1233,4.5993,9.1335,23.6173,3.0162,-0.8076
4.7429,4.433,133,0.061575,0.283225,0.064446,0.954903,-0.057397,1.075970,-0.242685,33.4119,4.6512,9.1187,19.5398,3.5123,-0.9997
4.7565,4.433,133,0.061960,0.285445,0.063963,0.954249,-0.057110,1.075941,-0.242871,33.6799,4.6883,9.0894,19.7776,2.7372,-2.1653
4.7704,4.467,134,0.062316,0.287608,0.063474,0.953609,-0.056831,1.075926,-0.243037,33.9410,4.7230,9.0582,18.7599,2.4947,-2.2376
4.7842,4.467,134,0.062661,0.289556,0.063167,0.953017,-0.056538,1.075900,-0.243209,34.1769,4.7526,9.0459,17.1068,2.1458,-0.8935
4.7976,4.500,135,0.063099,0.291419,0.062997,0.952431,-0.056218,1.075843,-0.243349,34.4047,4.7885,9.0517,16.9608,2.6717,0.4341
4.8123,4.500,135,0.063661,0.293096,0.063087,0.951873,-0.055898,1.075771,-0.243460,34.6130,4.8308,9.0897,14.2182,2.8866,2.5887
4.8254,4.500,135,0.064193,0.294565,0.063160,0.951379,-0.055638,1.075718,-0.243602,34.7960,4.8722,9.1238,13.8846,3.1446,2.5897
4.8400,4.533,136,0.064623,0.295899,0.063078,0.950941,-0.055392,1.075655,-0.243734,34.9610,4.9091,9.1368,11.3600,2.5393,0.8967
4.8538,4.533,136,0.064921,0.297122,0.062745,0.950562,-0.055157,1.075582,-0.243818,35.1101,4.9414,9.1172,10.8078,2.3433,-1.4246
4.8669,4.567,137,0.065190,0.298271,0.062413,0.950205,-0.054911,1.075515,-0.243920,35.2500,4.9712,9.0963,10.6097,2.2565,-1.5872
4.8813,4.567,137,0.065508,0.299413,0.062231,0.949836,-0.054735,1.075400,-0.243961,35.3904,5.0013,9.0936,9.7511,2.0874,-0.1842
4.8951,4.567,137,0.065910,0.300506,0.062115,0.949470,-0.054551,1.075285,-0.244022,35.5263,5.0386,9.1011,9.8479,2.7074,0.5429
4.9103,4.600,138,0.066397,0.301511,0.062145,0.949116,-0.054344,1.075219,-0.244135,35.6533,5.0808,9.1273,8.3934,2.7890,1.7302
4.9227,4.600,138,0.066752,0.302560,0.062125,0.948758,-0.054124,1.075159,-0.244241,35.7840,5.1101,9.1436,10.4957,2.3541,1.3072
